agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student,EV_access2020,EV_access2025,EV_access2030
Agent_580815,BU03637002,1,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_1,0,0,0,1,4,0,0,0,0,0
Agent_694912,BU03638400,69,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,5,Sched37_17,0,0,0,1,3,1,0,0,1,1
Agent_642327,BU03637803,14,female,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,2,Sched18_4,0,0,0,1,4,0,0,0,0,0
Agent_767755,BU03639000,81,male,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,1,8,Sched41_10,1,0,0,1,3,0,0,0,0,0
Agent_206732,BU03632701,57,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,0,0,1,Sched61_28,1,0,0,1,3,1,0,0,1,1
Agent_392106,BU03634701,40,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,6,Sched65_10,0,0,1,0,1,0,0,0,0,0
Agent_631004,BU03637705,53,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,1,0,8,Sched57_66,1,0,1,0,1,0,0,0,0,0
Agent_666366,BU03638104,31,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,4,Sched85_3,0,0,0,1,3,1,0,0,0,0
Agent_497524,BU03635900,11,female,Western,0,1,0,low,0,underweight,0,1,1,1,0,0,1,Sched18_65,0,1,0,0,3,0,0,0,0,0
Agent_288192,BU03633501,56,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,9,Sched49_102,0,0,0,1,1,0,0,0,0,0
Agent_69129,BU03630800,53,female,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,0,2,1,0,1,1,4,Sched51_42,0,0,1,0,2,0,0,0,0,0
Agent_758874,BU03638901,30,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,0,0,9,Sched93_16,1,0,1,0,4,3,0,0,0,1
Agent_576094,BU03637000,69,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,0,1,1,0,1,0,3,Sched47_2,1,0,1,0,3,1,0,0,0,1
Agent_45544,BU03630603,4,male,Dutch,0,1,0,no_current_edu,0,normal_weight,0,1,0,1,0,1,4,SchedChild_0,1,0,0,1,4,0,0,0,0,0
Agent_692103,BU03638400,18,female,Non-Western,1,0,0,middle,low,moderate_overweight,1,1,1,0,0,1,9,Sched0_15,0,0,1,0,1,0,0,0,0,0
Agent_797554,BU03639303,8,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,4,SchedChild_1,0,0,1,0,3,0,0,0,0,0
Agent_524794,BU03636500,66,male,Dutch,0,0,0,no_current_edu,low,obese,1,1,1,1,0,0,5,Sched41_5,1,0,0,1,4,0,0,0,0,0
Agent_143600,BU03631902,22,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,0,1,0,0,0,0,3,Sched3_1,0,0,1,0,3,0,0,0,0,0
Agent_266164,BU03633302,37,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,6,Sched65_10,0,0,0,1,1,0,0,0,0,0
Agent_245616,BU03633101,55,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,5,Sched49_21,0,0,0,1,2,0,0,0,0,0
Agent_10305,BU03630200,76,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,1,8,Sched41_10,1,0,0,1,4,0,0,0,0,0
Agent_517366,BU03636200,52,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,1,Sched49_68,0,0,0,1,3,0,0,0,0,0
Agent_463993,BU03635501,69,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,10,Sched41_6,1,0,0,1,3,0,0,0,0,0
Agent_578049,BU03637001,36,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,2,Sched73_7,1,0,1,0,1,0,0,0,0,0
Agent_397180,BU03634703,73,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,9,Sched41_0,1,0,0,1,2,0,0,0,0,0
Agent_259899,BU03633201,48,male,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,1,0,3,Sched61_11,1,0,0,1,4,2,0,0,1,1
Agent_153517,BU03632100,23,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched9_5,1,1,0,0,3,0,0,0,0,0
Agent_178052,BU03632404,29,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,8,Sched85_30,0,0,1,0,3,1,0,0,0,0
Agent_869310,BU03639702,60,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,10,Sched53_27,0,0,1,0,3,2,0,0,1,1
Agent_263804,BU03633301,34,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,8,Sched93_10,1,0,0,1,2,1,0,0,0,1
Agent_150195,BU03632001,68,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,9,Sched41_6,1,0,0,1,4,0,0,0,0,0
Agent_87138,BU03630908,56,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,8,Sched61_19,1,0,0,1,3,1,0,0,0,1
Agent_569432,BU03636911,50,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,1,Sched53_41,0,0,0,1,4,2,0,0,0,1
Agent_790859,BU03639300,64,female,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,5,Sched49_81,0,0,1,0,1,0,0,0,0,0
Agent_501001,BU03636000,35,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,0,4,Sched67_2,0,0,1,0,1,0,0,0,0,0
Agent_761364,BU03638902,31,male,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,0,1,1,1,1,1,4,Sched91_0,1,0,1,0,3,0,0,0,0,0
Agent_407270,BU03634802,53,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,4,Sched49_100,0,0,1,0,2,0,0,0,0,0
Agent_522638,BU03636402,23,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,1,8,Sched1_10,0,1,0,0,4,0,0,0,0,0
Agent_371851,BU03634401,25,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,1,0,1,0,1,Sched91_0,1,0,1,0,1,0,0,0,0,1
Agent_37093,BU03630503,33,male,Western,1,0,0,no_current_edu,high,obese,0,3,0,1,0,0,1,Sched91_4,1,1,0,0,1,0,0,0,0,0
Agent_447782,BU03635300,26,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched81_3,0,0,0,1,1,0,0,0,0,0
Agent_18871,BU03630303,62,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,7,Sched49_88,0,0,0,1,3,0,0,0,0,0
Agent_687210,BU03638300,27,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,2,Sched83_0,0,0,0,1,1,0,0,0,0,0
Agent_662914,BU03638102,50,female,Non-Western,0,0,1,no_current_edu,low,obese,1,1,1,1,0,0,4,Sched53_36,0,0,1,0,4,2,0,0,0,1
Agent_661710,BU03638102,33,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,0,0,5,Sched85_14,0,0,0,1,3,2,0,0,1,1
Agent_25388,BU03630404,88,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,4,Sched33_2,0,0,0,1,1,0,0,0,0,0
Agent_652472,BU03638100,4,male,Non-Western,0,1,0,no_current_edu,0,normal_weight,1,1,1,0,0,1,5,SchedChild_0,1,0,1,0,3,0,0,0,0,0
Agent_464815,BU03635502,54,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,6,Sched57_56,1,0,0,1,3,0,0,0,0,0
Agent_282669,BU03633405,37,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,7,Sched77_65,1,0,0,1,3,2,0,1,1,1
Agent_714668,BU03638600,14,female,Non-Western,0,1,0,low,0,obese,0,1,0,0,0,0,1,Sched18_88,0,0,1,0,2,0,0,0,0,0
Agent_659569,BU03638101,52,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,0,0,9,Sched49_108,0,0,0,1,3,0,0,0,0,0
Agent_516267,BU03636102,52,female,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,0,0,1,8,Sched53_36,0,0,0,1,3,2,0,0,0,0
Agent_508276,BU03636002,70,female,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,4,Sched33_2,0,0,0,1,1,0,0,0,0,1
Agent_678069,BU03638202,45,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,2,Sched49_93,0,0,1,0,4,0,0,0,0,0
Agent_814869,BU03639401,41,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,0,2,1,1,1,0,2,Sched75_1,1,0,1,0,2,0,0,0,0,0
Agent_316661,BU03633705,47,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,2,Sched53_7,0,0,1,0,4,2,0,0,1,1
Agent_170573,BU03632401,53,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,1,8,Sched61_29,1,0,0,1,2,1,0,0,0,0
Agent_485099,BU03635605,34,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,0,2,0,1,0,0,3,Sched87_8,0,0,1,0,2,1,0,0,0,0
Agent_743286,BU03638804,53,male,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,1,4,Sched61_70,1,0,1,0,2,1,0,0,1,1
Agent_221525,BU03632900,44,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,0,1,1,0,7,Sched69_16,0,0,1,0,3,1,0,0,0,0
Agent_614987,BU03637700,30,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,10,Sched89_10,1,0,1,0,1,0,0,0,0,0
Agent_140887,BU03631901,22,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,2,Sched1_5,0,0,1,0,4,0,0,0,0,0
Agent_193395,BU03632503,54,female,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,0,0,0,10,Sched53_40,0,0,1,0,2,1,0,0,0,0
Agent_460369,BU03635403,40,female,Non-Western,1,0,0,no_current_edu,low,obese,1,1,0,1,0,1,6,Sched65_7,0,0,1,0,1,0,0,0,0,0
Agent_243696,BU03633101,32,male,Dutch,1,0,0,low,middle,normal_weight,1,2,0,1,0,1,7,Sched88_4,1,0,0,1,1,0,0,0,0,0
Agent_174993,BU03632403,27,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,10,Sched89_16,1,1,0,0,3,0,0,0,0,0
Agent_258385,BU03633201,36,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,10,Sched73_3,1,0,0,1,4,0,0,0,0,0
Agent_510265,BU03636100,53,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,6,Sched49_102,0,0,0,1,3,0,0,0,0,0
Agent_41506,BU03630600,58,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,4,Sched49_54,0,1,0,0,3,0,0,0,0,0
Agent_50349,BU03630606,39,female,Western,1,0,0,no_current_edu,high,underweight,1,3,0,1,0,1,10,Sched65_14,0,1,0,0,1,0,0,0,0,0
Agent_726338,BU03638604,29,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,3,Sched89_19,1,0,0,1,4,0,0,0,0,0
Agent_693804,BU03638400,61,female,Western,1,0,0,no_current_edu,middle,obese,1,2,0,1,0,0,9,Sched49_25,0,1,0,0,1,0,0,0,0,0
Agent_65029,BU03630706,25,female,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,5,Sched81_4,0,0,0,1,1,0,0,0,0,0
Agent_425261,BU03635101,9,female,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,4,SchedChild_1,0,0,0,1,4,0,0,0,0,0
Agent_59292,BU03630611,96,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,0,1,0,4,Sched45_2,1,0,0,1,2,1,0,0,0,1
Agent_537,BU03630000,29,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,2,Sched89_17,1,0,1,0,1,0,0,0,1,1
Agent_308051,BU03633703,24,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched1_10,0,0,1,0,1,0,0,0,0,0
Agent_832254,BU03639409,58,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,9,Sched57_34,1,0,0,1,4,0,0,0,0,0
Agent_758958,BU03638901,26,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,1,1,5,Sched81_17,0,0,1,0,1,0,0,0,0,0
Agent_804581,BU03639305,35,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,1,9,Sched73_23,1,0,1,0,1,0,0,0,0,0
Agent_184881,BU03632501,40,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,8,Sched77_38,1,0,0,1,5,3,0,0,1,1
Agent_166319,BU03632304,33,female,Dutch,1,0,0,high,high,underweight,1,3,0,1,0,1,9,Sched80_3,0,0,0,1,1,0,1,0,0,0
Agent_720402,BU03638601,0,male,Non-Western,0,1,0,no_current_edu,0,0,1,1,0,1,0,0,2,SchedBaby_0,1,0,1,0,4,0,0,0,0,0
Agent_675336,BU03638202,6,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,1,1,SchedChild_1,1,0,0,1,2,0,0,0,0,0
Agent_9473,BU03630200,33,female,Dutch,0,0,0,high,high,normal_weight,1,3,0,1,0,0,9,Sched80_0,0,0,0,1,3,0,1,0,0,0
Agent_537260,BU03636602,46,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,10,Sched49_101,0,0,1,0,3,0,0,0,0,0
Agent_842195,BU03639500,29,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched89_13,1,0,0,1,1,0,0,0,0,0
Agent_382928,BU03634500,45,male,Western,0,0,1,no_current_edu,high,obese,1,3,1,0,1,1,8,Sched61_69,1,1,0,0,2,1,0,0,1,1
Agent_46580,BU03630603,49,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,8,Sched49_85,0,1,0,0,1,0,0,0,0,0
Agent_831074,BU03639409,18,female,Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,9,Sched1_10,0,1,0,0,2,0,0,0,0,0
Agent_422226,BU03634905,40,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,7,Sched69_20,0,0,0,1,2,1,0,0,0,1
Agent_570514,BU03636912,18,male,Dutch,0,0,0,high,middle,normal_weight,1,2,1,0,0,1,1,Sched8_16,1,0,0,1,2,0,1,0,0,0
Agent_873148,BU03639703,55,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,4,Sched61_34,1,0,1,0,5,3,0,0,0,1
Agent_463198,BU03635501,34,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,5,Sched93_12,1,0,1,0,3,1,0,0,1,1
Agent_860542,BU03639606,1,female,Non-Western,0,1,0,no_current_edu,0,0,1,1,0,1,0,0,6,SchedBaby_0,0,0,1,0,2,0,0,0,0,0
Agent_280962,BU03633405,4,male,Dutch,0,1,0,no_current_edu,0,obese,0,1,1,1,0,1,1,SchedChild_0,1,0,0,1,2,0,0,0,0,0
Agent_259719,BU03633201,55,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,1,0,7,Sched61_14,1,0,1,0,5,3,0,1,1,1
Agent_751279,BU03638808,37,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,0,0,8,Sched77_9,1,0,0,1,2,1,0,0,1,1
Agent_302854,BU03633702,19,female,Non-Western,0,0,0,middle,low,normal_weight,0,1,0,1,1,1,1,Sched2_13,0,0,1,0,4,0,0,0,0,0
Agent_816030,BU03639401,36,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched73_1,1,0,0,1,3,0,0,0,0,0
Agent_486708,BU03635607,24,male,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,1,Sched13_2,1,0,1,0,3,1,0,0,0,0
Agent_273191,BU03633304,68,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,8,Sched37_25,0,0,0,1,2,1,0,0,0,1
Agent_161792,BU03632201,34,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched81_4,0,0,0,1,1,0,0,0,0,0
Agent_640162,BU03637802,29,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,8,Sched93_13,1,0,1,0,3,1,0,0,0,0
Agent_41276,BU03630600,32,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,2,Sched89_45,1,0,0,1,3,0,0,0,0,0
Agent_433867,BU03635200,62,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched57_15,1,0,0,1,1,0,0,0,0,0
Agent_550830,BU03636802,43,male,Non-Western,1,0,0,no_current_edu,low,underweight,1,1,0,1,0,0,9,Sched73_23,1,0,1,0,1,0,0,0,0,0
Agent_582015,BU03637002,47,female,Western,1,0,0,no_current_edu,low,obese,1,1,0,1,0,1,6,Sched49_43,0,1,0,0,1,0,0,0,0,0
Agent_263181,BU03633301,33,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,0,5,Sched89_23,1,0,1,0,1,0,0,0,1,1
Agent_16824,BU03630302,32,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,10,Sched89_6,1,1,0,0,1,0,0,0,1,1
Agent_266351,BU03633302,36,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,1,7,Sched77_5,1,0,0,1,4,2,0,0,1,1
Agent_32227,BU03630500,71,female,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,1,8,Sched33_3,0,1,0,0,2,0,0,0,0,0
Agent_749145,BU03638807,27,male,Dutch,1,0,0,middle,low,underweight,0,1,0,1,1,0,2,Sched90_3,1,0,0,1,1,0,0,0,0,0
Agent_833851,BU03639410,7,female,Dutch,0,1,0,low,0,moderate_overweight,1,1,0,0,0,0,5,SchedChild_1,0,0,0,1,2,0,0,0,0,0
Agent_169631,BU03632401,34,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched81_24,0,0,1,0,2,0,0,0,0,0
Agent_108824,BU03631403,46,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,4,Sched57_122,1,0,0,1,1,0,0,0,0,0
Agent_492098,BU03635700,81,male,Western,0,0,1,no_current_edu,middle,normal_weight,0,2,1,0,1,0,2,Sched47_0,1,1,0,0,3,1,0,0,1,1
Agent_814428,BU03639401,23,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,0,3,1,0,0,1,1,Sched3_1,0,0,1,0,4,0,0,0,0,0
Agent_249170,BU03633102,31,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,8,Sched89_48,1,0,1,0,1,0,0,0,1,1
Agent_601404,BU03637501,58,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,6,Sched49_38,0,0,0,1,3,0,0,0,0,0
Agent_137804,BU03631801,63,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,4,Sched49_128,0,0,0,1,1,0,0,0,0,0
Agent_838120,BU03639412,52,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched49_1,0,0,1,0,1,0,0,0,0,0
Agent_324552,BU03633803,21,female,Non-Western,0,0,0,middle,low,moderate_overweight,1,1,0,1,0,0,9,Sched0_3,0,0,1,0,3,0,0,0,0,0
Agent_273536,BU03633305,5,male,Non-Western,0,1,0,no_current_edu,0,underweight,1,1,1,1,0,1,9,SchedChild_1,1,0,1,0,4,0,0,0,0,0
Agent_731369,BU03638701,29,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,6,Sched85_22,0,0,1,0,3,2,0,0,0,1
Agent_517631,BU03636200,65,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,3,Sched41_8,1,1,0,0,2,0,0,0,0,0
Agent_147537,BU03632000,57,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,1,1,6,Sched57_46,1,0,0,1,1,0,0,0,0,0
Agent_368368,BU03634301,52,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,6,Sched61_65,1,0,0,1,5,3,0,0,1,1
Agent_233181,BU03633000,73,female,Dutch,1,0,0,no_current_edu,low,obese,1,1,0,0,0,1,2,Sched33_1,0,0,0,1,1,0,0,0,0,0
Agent_332895,BU03633903,14,male,Non-Western,0,1,0,low,0,obese,1,1,1,1,0,1,1,Sched24_0,1,0,1,0,4,0,0,0,0,0
Agent_3799,BU03630003,52,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,6,Sched53_1,0,1,0,0,2,1,0,0,0,0
Agent_407802,BU03634802,66,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,5,Sched41_10,1,0,1,0,2,0,0,0,0,0
Agent_330249,BU03633901,83,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched33_3,0,0,0,1,1,0,0,0,0,0
Agent_711995,BU03638502,38,male,Non-Western,0,0,0,no_current_edu,low,obese,1,1,1,0,1,0,7,Sched73_3,1,0,1,0,3,0,0,0,0,0
Agent_44356,BU03630602,60,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,9,Sched49_52,0,0,0,1,1,0,0,0,0,0
Agent_223828,BU03632901,21,male,Western,0,0,0,middle,low,moderate_overweight,1,1,1,1,0,0,7,Sched8_19,1,1,0,0,2,0,0,0,0,0
Agent_643813,BU03637803,19,female,Non-Western,0,0,1,middle,low,moderate_overweight,0,1,1,0,0,0,2,Sched6_1,0,0,1,0,2,1,0,0,0,1
Agent_42924,BU03630602,22,male,Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,6,Sched9_14,1,1,0,0,3,0,0,0,0,0
Agent_294606,BU03633504,74,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,5,Sched33_3,0,1,0,0,1,0,0,0,0,0
