agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student
Agent_731544,BU03638701,52,male,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,1,10,Sched57_78,1,0,0,1,4,0,0
Agent_86674,BU03630908,58,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,5,Sched57_12,1,1,0,0,1,0,0
Agent_702592,BU03638402,34,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,7,Sched81_17,0,0,1,0,2,0,0
Agent_260030,BU03633201,47,male,Western,0,0,1,no_current_edu,low,obese,0,1,1,1,0,0,4,Sched63_0,1,1,0,0,3,1,0
Agent_551430,BU03636802,39,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,0,2,1,0,1,0,1,Sched79_1,1,0,1,0,4,2,0
Agent_794927,BU03639301,52,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,0,2,0,1,0,1,4,Sched59_31,1,0,1,0,1,0,0
Agent_485844,BU03635605,72,male,Dutch,0,0,0,no_current_edu,high,underweight,1,3,1,1,1,0,8,Sched41_4,1,0,0,1,3,0,0
Agent_757013,BU03638901,10,female,Western,0,1,0,low,0,moderate_overweight,0,1,0,1,0,0,1,Sched18_138,0,1,0,0,4,0,0
Agent_212181,BU03632802,2,male,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_0,1,0,0,1,4,0,0
Agent_342265,BU03634002,30,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,6,Sched81_5,0,1,0,0,4,0,0
Agent_482204,BU03635602,60,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched61_44,1,0,0,1,3,1,0
Agent_585272,BU03637003,54,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,1,Sched61_61,1,0,0,1,2,1,0
Agent_149627,BU03632001,49,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,1,Sched49_121,0,1,0,0,1,0,0
Agent_758045,BU03638901,29,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,3,Sched91_3,1,0,1,0,1,0,0
Agent_586691,BU03637004,8,male,Dutch,0,1,0,low,0,normal_weight,0,1,0,0,0,0,1,SchedChild_0,1,0,0,1,4,0,0
Agent_420063,BU03634904,56,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,0,2,1,1,1,0,4,Sched51_44,0,0,0,1,4,0,0
Agent_757551,BU03638901,24,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched5_2,0,1,0,0,2,1,0
Agent_541822,BU03636605,26,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,0,3,1,1,0,1,3,Sched83_1,0,0,1,0,4,0,0
Agent_395329,BU03634703,37,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,1,9,Sched73_23,1,1,0,0,1,0,0
Agent_810432,BU03639307,58,male,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,10,Sched57_108,1,0,1,0,1,0,0
Agent_360974,BU03634203,28,female,Dutch,1,0,0,no_current_edu,low,moderate_overweight,0,1,0,0,0,0,4,Sched83_0,0,0,0,1,1,0,0
Agent_43702,BU03630602,43,male,Dutch,1,0,0,high,high,moderate_overweight,1,3,0,1,0,0,6,Sched72_0,1,0,0,1,1,0,1
Agent_667620,BU03638104,46,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,0,1,0,10,Sched61_17,1,0,0,1,4,2,0
Agent_222216,BU03632900,63,male,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched57_35,1,1,0,0,1,0,0
Agent_403407,BU03634800,32,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,0,0,1,8,Sched93_2,1,0,1,0,2,1,0
Agent_791165,BU03639300,51,female,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,1,Sched53_7,0,1,0,0,2,1,0
Agent_190989,BU03632503,36,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched69_89,0,0,0,1,4,2,0
Agent_752747,BU03638809,41,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,9,Sched65_5,0,0,0,1,2,0,0
Agent_271935,BU03633304,30,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,9,Sched93_20,1,0,1,0,3,1,0
Agent_383043,BU03634500,93,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,4,Sched33_2,0,0,0,1,1,0,0
Agent_719526,BU03638600,86,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,4,Sched45_0,1,0,1,0,2,1,0
Agent_830438,BU03639408,72,female,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,1,0,1,1,Sched35_49,0,0,1,0,2,0,0
Agent_210334,BU03632800,33,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,2,Sched85_2,0,0,0,1,2,1,0
Agent_568326,BU03636911,31,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,1,1,7,Sched85_1,0,0,1,0,3,1,0
Agent_689406,BU03638300,47,male,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,1,0,1,0,10,Sched61_33,1,0,1,0,3,1,0
Agent_834622,BU03639410,41,male,Dutch,0,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,6,Sched73_18,1,0,0,1,2,0,0
Agent_391915,BU03634701,24,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,4,Sched9_0,1,1,0,0,1,0,0
Agent_86703,BU03630908,56,female,Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,0,1,10,Sched49_120,0,1,0,0,4,0,0
Agent_54995,BU03630610,44,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched69_86,0,1,0,0,4,2,0
Agent_161413,BU03632200,67,male,Dutch,1,0,0,no_current_edu,middle,obese,1,2,1,0,1,1,7,Sched41_2,1,0,0,1,1,0,0
Agent_533216,BU03636503,9,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,SchedChild_0,1,0,0,1,2,0,0
Agent_623902,BU03637702,55,female,Western,1,0,0,no_current_edu,low,normal_weight,1,1,1,0,0,1,4,Sched49_8,0,1,0,0,1,0,0
Agent_688727,BU03638300,36,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched65_0,0,0,1,0,3,0,0
Agent_786571,BU03639206,26,male,Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,0,10,Sched89_25,1,1,0,0,1,0,0
Agent_453555,BU03635400,32,male,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,1,Sched89_40,1,0,1,0,3,0,0
Agent_212058,BU03632802,8,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,SchedChild_0,0,0,0,1,4,0,0
Agent_107322,BU03631403,43,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched77_26,1,0,0,1,2,1,0
Agent_167772,BU03632400,30,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,1,1,10,Sched85_23,0,0,0,1,4,2,0
Agent_51060,BU03630606,46,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,1,6,Sched49_108,0,0,0,1,1,0,0
Agent_689899,BU03638300,49,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,6,Sched53_24,0,0,0,1,2,1,0
Agent_393358,BU03634702,39,male,Western,1,0,0,no_current_edu,high,obese,1,3,1,0,0,0,6,Sched73_8,1,1,0,0,1,0,0
Agent_745401,BU03638805,64,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,1,0,3,Sched51_29,0,0,0,1,3,0,0
Agent_361464,BU03634203,46,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,9,Sched57_52,1,0,0,1,1,0,0
Agent_33606,BU03630501,45,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched49_79,0,0,1,0,1,0,0
Agent_140413,BU03631900,76,male,Dutch,0,0,0,no_current_edu,high,underweight,1,3,0,0,0,0,5,Sched41_3,1,0,0,1,3,0,0
Agent_713294,BU03638502,55,male,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,8,Sched61_40,1,0,0,1,3,1,0
Agent_685402,BU03638300,10,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched18_153,0,0,1,0,2,0,0
Agent_138791,BU03631900,26,female,Western,1,0,0,high,high,normal_weight,1,3,0,1,0,1,9,Sched80_3,0,1,0,0,1,0,1
Agent_722663,BU03638601,43,male,Non-Western,1,0,0,no_current_edu,high,obese,1,3,1,1,1,0,8,Sched73_10,1,0,1,0,1,0,0
Agent_203562,BU03632700,59,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,5,Sched49_100,0,1,0,0,1,0,0
Agent_760470,BU03638902,1,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_1,0,0,0,1,4,0,0
Agent_796199,BU03639302,23,male,Non-Western,1,0,0,low,middle,normal_weight,0,2,0,1,0,0,1,Sched10_0,1,0,1,0,1,0,0
Agent_105793,BU03631402,60,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,0,0,1,1,Sched53_35,0,0,0,1,2,1,0
Agent_765076,BU03639000,34,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,8,Sched93_1,1,1,0,0,3,1,0
Agent_27280,BU03630406,35,female,Dutch,0,0,1,no_current_edu,middle,obese,1,2,0,1,0,0,9,Sched69_84,0,0,0,1,4,2,0
Agent_144769,BU03631902,64,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched49_20,0,1,0,0,1,0,0
Agent_679896,BU03638203,16,male,Non-Western,0,1,0,middle,low,underweight,1,1,1,1,0,1,8,Sched24_142,1,0,1,0,3,0,0
Agent_303105,BU03633702,20,female,Non-Western,0,0,0,high,middle,normal_weight,1,2,0,0,0,0,5,Sched0_25,0,0,1,0,2,0,1
Agent_229477,BU03633000,0,female,Western,0,1,0,no_current_edu,0,0,0,1,0,0,0,0,1,SchedBaby_1,0,1,0,0,2,0,0
Agent_103982,BU03631400,48,male,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched57_44,1,1,0,0,1,0,0
Agent_158000,BU03632100,75,male,Western,1,0,0,no_current_edu,middle,moderate_overweight,0,2,1,1,1,1,3,Sched43_59,1,1,0,0,1,0,0
Agent_485970,BU03635605,66,female,Western,0,0,1,no_current_edu,middle,normal_weight,0,2,1,1,1,0,4,Sched39_48,0,1,0,0,3,1,0
Agent_240811,BU03633100,31,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,9,Sched89_17,1,0,0,1,4,0,0
Agent_186965,BU03632501,53,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,3,Sched49_82,0,0,0,1,1,0,0
Agent_684987,BU03638300,8,female,Western,0,1,0,low,0,normal_weight,0,1,1,1,0,1,1,SchedChild_1,0,1,0,0,4,0,0
Agent_341333,BU03634001,48,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,0,2,0,1,0,1,2,Sched51_51,0,0,0,1,1,0,0
Agent_153368,BU03632100,24,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched9_7,1,0,0,1,1,0,0
Agent_390183,BU03634602,78,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,6,Sched45_2,1,0,0,1,4,2,0
Agent_257834,BU03633201,39,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,0,3,Sched69_23,0,0,1,0,3,1,0
Agent_407084,BU03634802,56,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,8,Sched61_50,1,0,0,1,3,1,0
Agent_217893,BU03632803,51,female,Dutch,0,0,1,no_current_edu,low,normal_weight,0,1,0,1,0,0,4,Sched55_4,0,0,0,1,2,1,0
Agent_727550,BU03638605,43,female,Western,1,0,0,no_current_edu,middle,moderate_overweight,0,2,1,0,1,1,3,Sched67_2,0,1,0,0,1,0,0
Agent_83353,BU03630905,33,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,0,1,0,1,9,Sched85_30,0,0,1,0,4,2,0
Agent_776002,BU03639003,101,female,Western,1,0,0,no_current_edu,high,obese,0,3,1,0,1,1,4,Sched35_45,0,1,0,0,1,0,0
Agent_356158,BU03634201,26,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched81_47,0,0,0,1,1,0,0
Agent_748717,BU03638807,18,female,Non-Western,0,0,0,middle,low,normal_weight,1,1,0,0,0,1,5,Sched0_7,0,0,1,0,3,0,0
Agent_683267,BU03638203,61,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,5,Sched49_10,0,0,0,1,1,0,0
Agent_391479,BU03634700,46,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched61_26,1,0,0,1,5,3,0
Agent_326004,BU03633803,70,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,1,4,Sched33_0,0,1,0,0,1,0,0
Agent_333675,BU03633903,21,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,8,Sched5_0,0,0,1,0,2,1,0
Agent_304681,BU03633702,27,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,9,Sched81_4,0,0,1,0,1,0,0
Agent_586529,BU03637003,67,male,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,1,0,0,0,2,Sched41_0,1,0,1,0,4,0,0
Agent_355270,BU03634201,20,female,Western,1,0,0,high,middle,normal_weight,1,2,0,1,0,0,5,Sched0_6,0,1,0,0,1,0,1
Agent_814444,BU03639401,21,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched5_0,0,0,1,0,2,1,0
Agent_127464,BU03631700,15,male,Non-Western,0,1,0,low,low,normal_weight,1,1,0,0,0,1,2,Sched24_34,1,0,1,0,2,0,0
Agent_573068,BU03637000,9,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,SchedChild_0,1,0,0,1,4,0,0
Agent_616136,BU03637700,28,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched85_12,0,0,0,1,5,4,0
Agent_321193,BU03633802,33,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,9,Sched93_11,1,0,0,1,3,1,0
Agent_842814,BU03639500,42,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,0,0,1,Sched73_8,1,0,0,1,1,0,0
Agent_517234,BU03636200,62,female,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,4,Sched49_6,0,0,0,1,2,0,0
Agent_39694,BU03630506,29,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,3,Sched87_13,0,0,1,0,3,1,0
Agent_7080,BU03630104,56,female,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,4,Sched51_62,0,0,0,1,1,0,0
Agent_841776,BU03639500,1,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,0,0,0,1,SchedBaby_0,0,0,0,1,2,0,0
Agent_384317,BU03634501,62,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched53_28,0,1,0,0,3,2,0
Agent_162200,BU03632201,61,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched61_7,1,0,0,1,3,1,0
Agent_797653,BU03639303,3,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_1,0,0,1,0,4,0,0
Agent_568906,BU03636911,47,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,3,Sched61_62,1,0,1,0,3,2,0
Agent_812101,BU03639400,0,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,8,SchedBaby_0,1,0,0,1,2,0,0
Agent_6700,BU03630104,30,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,0,8,Sched89_20,1,1,0,0,4,0,0
Agent_588061,BU03637102,26,female,Dutch,0,0,1,high,high,moderate_overweight,0,3,1,0,1,0,4,Sched86_1,0,0,0,1,3,1,1
Agent_578009,BU03637001,30,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched89_31,1,0,0,1,1,0,0
Agent_808761,BU03639307,18,male,Non-Western,0,0,0,low,low,moderate_overweight,1,1,0,1,0,1,7,Sched8_0,1,0,1,0,4,0,0
Agent_582165,BU03637002,56,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,1,Sched49_37,0,0,0,1,1,0,0
Agent_123712,BU03631601,41,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,9,Sched77_33,1,0,0,1,4,2,0
Agent_150070,BU03632001,68,female,Dutch,0,0,0,low,high,moderate_overweight,1,3,1,1,0,1,4,Sched32_2,0,0,0,1,4,0,0
Agent_345372,BU03634100,46,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,0,2,0,0,0,1,4,Sched55_9,0,0,0,1,4,2,0
Agent_596554,BU03637402,21,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,1,9,Sched5_3,0,0,0,1,3,2,0
Agent_624417,BU03637703,9,male,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,1,1,SchedChild_1,1,0,1,0,4,0,0
Agent_478447,BU03635601,82,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,0,0,7,Sched41_5,1,0,0,1,1,0,0
Agent_439868,BU03635202,22,female,Dutch,0,0,1,high,middle,moderate_overweight,1,2,0,1,0,1,10,Sched4_1,0,0,0,1,4,2,1
Agent_716604,BU03638600,29,male,Non-Western,0,0,1,middle,low,moderate_overweight,1,1,1,1,1,0,6,Sched92_3,1,0,1,0,2,1,0
Agent_454257,BU03635400,61,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,4,Sched61_60,1,0,0,1,2,1,0
Agent_700262,BU03638402,10,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,1,Sched24_54,1,0,1,0,2,0,0
Agent_80754,BU03630904,16,female,Dutch,0,1,0,low,low,normal_weight,1,1,0,1,0,1,5,Sched16_102,0,0,0,1,2,0,0
Agent_337825,BU03634000,39,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,5,Sched73_5,1,0,0,1,3,0,0
Agent_209041,BU03632800,33,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,1,2,Sched89_33,1,0,0,1,1,0,0
Agent_414128,BU03634805,54,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched57_78,1,1,0,0,3,0,0
Agent_540659,BU03636605,8,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,SchedChild_1,0,0,1,0,4,0,0
Agent_827199,BU03639406,49,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,3,Sched53_32,0,0,1,0,2,1,0
Agent_715771,BU03638600,15,female,Non-Western,0,1,0,low,low,normal_weight,0,1,0,1,0,1,3,Sched18_97,0,0,1,0,3,0,0
Agent_522169,BU03636400,61,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,0,2,1,1,1,1,1,Sched55_11,0,0,0,1,5,3,0
Agent_603649,BU03637503,6,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,1,SchedChild_0,1,0,1,0,4,0,0
Agent_759766,BU03638901,74,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,2,Sched33_3,0,0,1,0,1,0,0
Agent_826118,BU03639406,12,female,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,10,Sched16_122,0,0,1,0,2,0,0
Agent_328663,BU03633901,15,female,Dutch,0,1,0,middle,low,normal_weight,0,1,0,1,0,1,1,Sched18_10,0,0,0,1,2,0,0
Agent_39949,BU03630600,10,female,Western,0,1,0,low,0,normal_weight,1,1,0,1,0,0,10,Sched16_123,0,1,0,0,2,0,0
Agent_514846,BU03636101,70,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,0,0,1,Sched33_4,0,0,1,0,4,0,0
Agent_284767,BU03633500,9,male,Dutch,0,1,0,low,0,moderate_overweight,0,1,0,0,0,0,1,SchedChild_1,1,0,0,1,3,0,0
Agent_681835,BU03638203,29,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched81_25,0,0,1,0,3,0,0
