agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student
Agent_348008,BU03634102,14,male,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,1,9,Sched24_39,1,0,0,1,2,0,0
Agent_366939,BU03634301,42,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched69_80,0,0,0,1,4,2,0
Agent_522653,BU03636402,19,female,Dutch,0,0,0,middle,low,normal_weight,1,1,1,0,0,0,7,Sched0_18,0,0,0,1,2,0,0
Agent_29247,BU03630407,52,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,8,Sched57_102,1,0,0,1,1,0,0
Agent_775599,BU03639003,65,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,0,2,0,1,0,0,3,Sched43_55,1,0,0,1,1,0,0
Agent_122231,BU03631600,71,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,5,Sched33_1,0,0,0,1,1,0,0
Agent_772824,BU03639003,3,male,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,3,SchedBaby_1,1,0,1,0,3,0,0
Agent_558507,BU03636804,38,male,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,1,Sched77_65,1,1,0,0,3,1,0
Agent_515145,BU03636102,9,male,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,1,4,SchedChild_1,1,0,0,1,3,0,0
Agent_404445,BU03634801,36,male,Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,9,Sched73_5,1,1,0,0,1,0,0
Agent_457145,BU03635401,67,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,1,Sched33_1,0,1,0,0,1,0,0
Agent_368831,BU03634400,2,male,Western,0,1,0,no_current_edu,0,0,0,1,1,0,0,0,1,SchedBaby_0,1,1,0,0,3,0,0
Agent_126251,BU03631602,62,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,1,9,Sched61_44,1,0,0,1,2,1,0
Agent_750211,BU03638807,79,male,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,10,Sched41_1,1,1,0,0,4,0,0
Agent_110158,BU03631404,13,male,Western,0,1,0,low,0,obese,1,1,0,1,0,0,6,Sched24_100,1,1,0,0,3,0,0
Agent_607350,BU03637600,26,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,10,Sched93_3,1,0,1,0,2,1,0
Agent_770285,BU03639002,27,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,1,Sched89_43,1,1,0,0,1,0,0
Agent_608210,BU03637600,26,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched89_23,1,1,0,0,1,0,0
Agent_822088,BU03639403,65,female,Dutch,1,0,0,no_current_edu,high,obese,1,3,0,1,0,0,2,Sched33_0,0,0,0,1,1,0,0
Agent_51675,BU03630606,52,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched49_111,0,0,0,1,1,0,0
Agent_225405,BU03632901,41,female,Western,1,0,0,no_current_edu,middle,underweight,1,2,0,0,1,1,6,Sched65_10,0,1,0,0,1,0,0
Agent_312865,BU03633704,51,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,10,Sched61_32,1,0,0,1,5,3,0
Agent_719656,BU03638600,93,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,7,Sched37_174,0,0,0,1,2,1,0
Agent_690070,BU03638300,68,female,Non-Western,0,0,0,no_current_edu,low,obese,1,1,1,1,0,0,4,Sched33_1,0,0,1,0,3,0,0
Agent_474217,BU03635600,40,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,1,6,Sched69_91,0,0,0,1,4,2,0
Agent_413135,BU03634805,28,male,Non-Western,0,0,1,no_current_edu,high,obese,1,3,1,0,1,0,4,Sched93_3,1,0,1,0,3,1,0
Agent_683402,BU03638203,52,male,Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,1,0,10,Sched61_51,1,1,0,0,3,2,0
Agent_680446,BU03638203,19,male,Non-Western,0,0,1,middle,low,moderate_overweight,1,1,1,0,0,0,8,Sched12_4,1,0,1,0,2,1,0
Agent_133243,BU03631800,29,male,Non-Western,1,0,0,middle,low,normal_weight,1,1,1,1,1,0,9,Sched88_17,1,0,1,0,1,0,0
Agent_495691,BU03635806,78,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,7,Sched37_91,0,0,0,1,3,1,0
Agent_276510,BU03633306,37,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,0,0,0,7,Sched69_6,0,0,1,0,3,1,0
Agent_806772,BU03639306,32,female,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,7,Sched85_16,0,0,1,0,3,1,0
Agent_184754,BU03632501,22,female,Dutch,1,0,0,high,middle,moderate_overweight,1,2,0,1,0,1,6,Sched0_30,0,0,0,1,1,0,1
Agent_249271,BU03633102,40,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,3,Sched69_72,0,0,0,1,4,3,0
Agent_123397,BU03631601,34,male,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,1,1,9,Sched89_1,1,0,1,0,1,0,0
Agent_430133,BU03635102,7,male,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,SchedChild_1,1,0,1,0,2,0,0
Agent_837124,BU03639412,27,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,2,Sched81_43,0,0,1,0,1,0,0
Agent_624592,BU03637703,7,female,Western,0,1,0,low,0,normal_weight,1,1,0,0,0,1,10,SchedChild_1,0,1,0,0,2,0,0
Agent_201005,BU03632602,38,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,5,Sched73_15,1,0,1,0,1,0,0
Agent_743177,BU03638804,57,male,Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,1,1,6,Sched61_10,1,1,0,0,5,3,0
Agent_146652,BU03632000,28,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,9,Sched89_42,1,1,0,0,2,0,0
Agent_754691,BU03638900,31,male,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,10,Sched89_32,1,0,0,1,2,0,0
Agent_622522,BU03637702,29,male,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,1,0,0,5,Sched93_16,1,0,0,1,3,1,0
Agent_368132,BU03634301,52,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,1,5,Sched57_67,1,0,0,1,2,0,0
Agent_727372,BU03638605,29,female,Dutch,1,0,0,no_current_edu,middle,obese,0,2,0,0,0,0,4,Sched83_2,0,0,0,1,1,0,0
Agent_189215,BU03632502,32,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched85_5,0,0,1,0,4,2,0
Agent_312589,BU03633704,38,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,0,2,0,1,0,1,1,Sched71_1,0,0,0,1,5,3,0
Agent_607410,BU03637600,33,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched93_15,1,0,0,1,3,1,0
Agent_579423,BU03637001,48,male,Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,0,0,6,Sched57_133,1,1,0,0,4,0,0
Agent_274988,BU03633305,51,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched53_13,0,0,0,1,3,2,0
Agent_857842,BU03639604,70,male,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,3,Sched41_1,1,0,0,1,3,0,0
Agent_322722,BU03633802,32,female,Western,1,0,0,no_current_edu,high,underweight,1,3,0,1,0,1,10,Sched81_48,0,1,0,0,1,0,0
Agent_207331,BU03632701,74,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched45_2,1,1,0,0,2,1,0
Agent_729449,BU03638700,35,male,Dutch,0,0,1,low,high,moderate_overweight,1,3,0,1,0,1,8,Sched76_3,1,0,0,1,2,1,0
Agent_579372,BU03637001,59,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,0,2,1,1,1,0,1,Sched63_2,1,0,0,1,2,1,0
Agent_798601,BU03639303,21,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched13_7,1,0,0,1,2,1,0
Agent_401827,BU03634709,21,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,1,6,Sched9_3,1,0,0,1,3,0,0
Agent_670134,BU03638200,32,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,6,Sched85_27,0,0,1,0,3,1,0
Agent_851076,BU03639601,59,male,Dutch,0,0,0,no_current_edu,middle,obese,1,2,0,1,0,0,5,Sched57_142,1,0,0,1,3,0,0
Agent_805854,BU03639306,15,male,Dutch,0,1,0,middle,low,normal_weight,1,1,1,1,0,1,2,Sched24_83,1,0,0,1,2,0,0
Agent_756923,BU03638901,4,female,Dutch,0,1,0,no_current_edu,0,normal_weight,0,1,0,1,0,0,1,SchedChild_0,0,0,0,1,4,0,0
Agent_309993,BU03633703,33,male,Dutch,1,0,0,high,high,moderate_overweight,1,3,0,1,0,0,8,Sched88_18,1,0,0,1,1,0,1
Agent_679133,BU03638203,0,male,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,1,1,SchedBaby_0,1,0,1,0,2,0,0
Agent_797298,BU03639303,13,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,4,Sched24_101,1,0,1,0,3,0,0
Agent_242836,BU03633101,22,male,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,7,Sched8_13,1,0,1,0,1,0,0
Agent_499443,BU03636000,9,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,1,SchedChild_1,0,0,1,0,3,0,0
Agent_207708,BU03632702,19,male,Non-Western,1,0,0,middle,low,moderate_overweight,1,1,0,1,0,0,2,Sched8_22,1,0,1,0,1,0,0
Agent_3214,BU03630002,47,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,2,Sched57_146,1,1,0,0,3,0,0
Agent_278773,BU03633307,58,female,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,1,10,Sched49_3,0,0,0,1,3,0,0
Agent_338283,BU03634000,49,male,Dutch,1,0,0,high,high,normal_weight,1,3,0,0,0,1,8,Sched56_3,1,0,0,1,1,0,1
Agent_241288,BU03633100,58,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched49_57,0,0,0,1,1,0,0
Agent_821535,BU03639403,51,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,0,0,1,6,Sched53_9,0,0,1,0,3,1,0
Agent_491377,BU03635700,62,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,0,2,1,0,1,0,2,Sched51_90,0,0,0,1,1,0,0
Agent_294319,BU03633504,57,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,6,Sched53_38,0,0,0,1,4,2,0
Agent_763797,BU03638903,39,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,8,Sched73_24,1,0,1,0,1,0,0
Agent_215090,BU03632802,54,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched49_114,0,1,0,0,1,0,0
Agent_18416,BU03630303,35,female,Western,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,9,Sched69_70,0,1,0,0,4,2,0
Agent_293595,BU03633504,44,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,0,1,8,Sched77_12,1,0,0,1,7,5,0
Agent_503211,BU03636000,69,female,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,1,6,Sched33_3,0,0,0,1,1,0,0
Agent_653761,BU03638100,22,female,Dutch,1,0,0,high,middle,obese,1,2,0,1,0,1,5,Sched0_7,0,0,0,1,1,0,1
Agent_427657,BU03635101,40,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched69_58,0,0,1,0,3,1,0
Agent_60466,BU03630702,31,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,6,Sched85_5,0,0,0,1,3,1,0
Agent_11506,BU03630201,31,male,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,6,Sched93_7,1,1,0,0,3,1,0
Agent_754642,BU03638900,41,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,0,2,0,1,0,0,3,Sched71_7,0,0,1,0,2,1,0
Agent_203486,BU03632700,49,female,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,0,1,0,1,2,Sched55_9,0,0,0,1,3,2,0
Agent_296159,BU03633505,23,female,Western,0,0,1,high,high,normal_weight,0,3,0,1,0,1,1,Sched6_5,0,1,0,0,2,1,1
Agent_440806,BU03635202,40,female,Western,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,9,Sched69_87,0,1,0,0,3,1,0
Agent_221508,BU03632900,31,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,6,Sched89_37,1,1,0,0,2,0,0
Agent_230755,BU03633000,34,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,1,Sched81_8,0,0,0,1,4,0,0
Agent_695023,BU03638401,11,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched26_102,1,0,0,1,4,0,0
Agent_179531,BU03632404,31,female,Western,1,0,0,high,high,moderate_overweight,1,3,0,1,0,0,3,Sched80_9,0,1,0,0,1,0,1
Agent_814446,BU03639401,22,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,5,Sched1_8,0,0,1,0,3,0,0
Agent_625964,BU03637703,38,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,8,Sched77_84,1,0,1,0,4,2,0
Agent_251350,BU03633200,11,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,1,Sched18_79,0,0,1,0,2,0,0
Agent_159309,BU03632101,34,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched81_17,0,0,0,1,2,0,0
Agent_584274,BU03637003,26,female,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,5,Sched85_26,0,1,0,0,3,2,0
Agent_426286,BU03635101,23,male,Non-Western,1,0,0,high,high,normal_weight,0,3,0,1,0,1,1,Sched10_20,1,0,1,0,1,0,1
Agent_145946,BU03632000,33,male,Western,1,0,0,no_current_edu,high,obese,1,3,1,0,0,1,9,Sched89_33,1,1,0,0,1,0,0
Agent_375384,BU03634402,31,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched89_30,1,0,0,1,1,0,0
Agent_414465,BU03634805,66,male,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,0,0,10,Sched45_1,1,0,0,1,2,1,0
Agent_576897,BU03637001,2,female,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,7,SchedBaby_0,0,0,1,0,4,0,0
Agent_452267,BU03635400,1,female,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,0,9,SchedBaby_0,0,0,0,1,3,0,0
Agent_376635,BU03634403,11,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched26_50,1,0,0,1,2,0,0
Agent_606969,BU03637600,40,male,Non-Western,1,0,0,no_current_edu,middle,obese,1,2,1,1,1,0,9,Sched73_3,1,0,1,0,1,0,0
Agent_514975,BU03636101,82,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,9,Sched41_3,1,0,0,1,1,0,0
Agent_790628,BU03639300,49,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,1,0,0,2,Sched61_64,1,0,1,0,3,2,0
Agent_550990,BU03636802,28,male,Dutch,0,0,1,high,high,normal_weight,1,3,1,1,1,1,7,Sched92_5,1,0,0,1,3,2,1
Agent_405292,BU03634801,65,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,0,3,Sched33_2,0,0,1,0,1,0,0
Agent_546024,BU03636700,34,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,6,Sched93_21,1,0,0,1,4,2,0
Agent_844711,BU03639600,12,female,Dutch,0,1,0,low,0,underweight,0,1,0,1,0,1,1,Sched18_141,0,0,0,1,4,0,0
Agent_615609,BU03637700,25,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,0,1,0,0,3,Sched85_13,0,0,1,0,2,1,0
Agent_861662,BU03639606,34,male,Non-Western,1,0,0,high,high,moderate_overweight,1,3,0,1,0,1,4,Sched88_0,1,0,1,0,1,0,1
Agent_23236,BU03630403,27,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched89_47,1,0,0,1,1,0,0
Agent_132936,BU03631800,40,male,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,1,6,Sched77_69,1,1,0,0,4,2,0
Agent_869830,BU03639702,51,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,6,Sched49_43,0,0,0,1,1,0,0
Agent_127830,BU03631700,30,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched81_39,0,1,0,0,1,0,0
Agent_199342,BU03632601,85,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,4,Sched45_0,1,0,1,0,3,1,0
Agent_693223,BU03638400,39,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,1,1,9,Sched77_47,1,0,1,0,5,3,0
Agent_550712,BU03636802,32,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,1,3,Sched89_16,1,0,1,0,1,0,0
Agent_119228,BU03631600,19,male,Western,1,0,0,high,middle,moderate_overweight,0,2,0,0,0,0,1,Sched10_6,1,1,0,0,1,0,1
Agent_513059,BU03636101,32,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,6,Sched85_27,0,0,1,0,3,1,0
Agent_284576,BU03633405,72,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,1,Sched37_139,0,0,0,1,3,1,0
Agent_859379,BU03639605,58,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,8,Sched53_32,0,0,0,1,3,1,0
Agent_873717,BU03639703,73,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,8,Sched33_3,0,0,0,1,4,0,0
Agent_381451,BU03634500,35,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched65_0,0,0,0,1,4,0,0
Agent_727307,BU03638605,42,male,Non-Western,1,0,0,no_current_edu,low,underweight,1,1,0,0,0,0,6,Sched73_25,1,0,1,0,1,0,0
Agent_522974,BU03636402,45,male,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,1,1,1,0,4,Sched63_5,1,0,0,1,4,2,0
