agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student
Agent_154053,BU03632100,31,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,0,0,0,9,Sched85_34,0,0,0,1,4,2,0
Agent_804838,BU03639305,56,female,Dutch,0,0,1,no_current_edu,middle,obese,1,2,0,1,1,1,3,Sched53_33,0,0,0,1,2,1,0
Agent_303267,BU03633702,20,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,1,Sched7_0,0,0,0,1,3,1,0
Agent_8719,BU03630107,54,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,6,Sched57_75,1,0,0,1,1,0,0
Agent_130598,BU03631700,62,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,9,Sched49_54,0,0,0,1,2,0,0
Agent_68258,BU03630800,41,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,0,9,Sched77_3,1,0,0,1,3,1,0
Agent_285037,BU03633500,3,female,Dutch,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,3,SchedBaby_1,0,0,0,1,3,0,0
Agent_513085,BU03636101,26,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,0,3,1,0,1,0,3,Sched95_12,1,0,1,0,3,2,0
Agent_169650,BU03632401,34,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,10,Sched89_18,1,0,0,1,4,0,0
Agent_256418,BU03633200,69,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,2,Sched33_2,0,0,0,1,1,0,0
Agent_402486,BU03634709,42,female,Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,0,9,Sched65_16,0,1,0,0,1,0,0
Agent_559567,BU03636804,47,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,3,Sched53_15,0,0,1,0,4,2,0
Agent_595295,BU03637401,18,female,Non-Western,1,0,0,low,middle,normal_weight,0,2,0,0,0,1,3,Sched2_3,0,0,1,0,1,0,0
Agent_670720,BU03638200,49,female,Non-Western,1,0,0,no_current_edu,low,obese,1,1,0,1,0,0,8,Sched49_35,0,0,1,0,1,0,0
Agent_364632,BU03634300,34,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,0,2,0,1,1,1,2,Sched87_13,0,0,1,0,3,1,0
Agent_383942,BU03634501,29,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,6,Sched85_4,0,1,0,0,2,1,0
Agent_291693,BU03633502,69,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,5,Sched37_115,0,0,0,1,3,1,0
Agent_651109,BU03638000,7,female,Dutch,0,1,0,low,0,moderate_overweight,0,1,1,0,0,0,1,SchedChild_1,0,0,0,1,4,0,0
Agent_615150,BU03637700,43,male,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,9,Sched73_19,1,0,1,0,1,0,0
Agent_166156,BU03632304,38,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,1,1,1,0,3,Sched75_1,1,0,1,0,1,0,0
Agent_205010,BU03632701,35,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched73_24,1,0,0,1,2,0,0
Agent_421446,BU03634905,24,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,2,Sched1_16,0,1,0,0,3,0,0
Agent_562073,BU03636902,26,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched85_17,0,0,0,1,3,1,0
Agent_568957,BU03636911,63,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,1,5,Sched49_106,0,0,1,0,3,0,0
Agent_602772,BU03637502,35,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,7,Sched69_91,0,0,1,0,7,5,0
Agent_155147,BU03632100,37,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,10,Sched65_1,0,0,0,1,3,0,0
Agent_542316,BU03636605,59,female,Non-Western,1,0,0,no_current_edu,middle,obese,1,2,1,0,0,0,6,Sched49_24,0,0,1,0,1,0,0
Agent_608007,BU03637600,40,female,Non-Western,0,0,1,low,middle,obese,1,2,0,1,0,0,1,Sched68_3,0,0,1,0,3,2,0
Agent_603149,BU03637502,52,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,7,Sched53_3,0,0,1,0,2,1,0
Agent_282859,BU03633405,31,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,1,7,Sched85_15,0,0,0,1,3,2,0
Agent_796450,BU03639302,22,female,Dutch,1,0,0,high,middle,normal_weight,0,2,0,1,0,1,1,Sched2_25,0,0,0,1,1,0,1
Agent_250642,BU03633102,75,female,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,6,Sched37_162,0,1,0,0,2,1,0
Agent_78112,BU03630902,56,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,5,Sched61_50,1,0,0,1,2,1,0
Agent_609303,BU03637600,64,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,0,2,0,1,1,0,3,Sched55_6,0,0,1,0,4,2,0
Agent_614232,BU03637700,5,male,Western,0,1,0,no_current_edu,0,moderate_overweight,0,1,0,1,0,0,4,SchedChild_0,1,1,0,0,4,0,0
Agent_407158,BU03634802,56,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,10,Sched57_98,1,0,0,1,3,0,0
Agent_3721,BU03630003,30,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,6,Sched85_16,0,0,0,1,4,2,0
Agent_391429,BU03634700,47,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,8,Sched61_59,1,0,1,0,4,3,0
Agent_509474,BU03636100,37,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,0,5,Sched73_1,1,0,1,0,1,0,0
Agent_417767,BU03634903,44,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,7,Sched69_35,0,0,0,1,3,1,0
Agent_540759,BU03636605,10,male,Dutch,0,1,0,low,0,underweight,0,1,1,1,0,1,1,Sched26_92,1,0,0,1,4,0,0
Agent_665082,BU03638104,2,female,Western,0,1,0,no_current_edu,0,0,0,1,0,0,0,1,4,SchedBaby_0,0,1,0,0,4,0,0
Agent_318427,BU03633706,40,male,Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,0,0,9,Sched77_10,1,1,0,0,4,2,0
Agent_674277,BU03638201,39,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,0,3,Sched67_0,0,0,0,1,1,0,0
Agent_742279,BU03638804,27,male,Dutch,0,0,1,high,high,normal_weight,1,3,1,0,1,0,9,Sched92_5,1,0,0,1,2,1,1
Agent_84792,BU03630907,48,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,7,Sched57_146,1,0,0,1,1,0,0
Agent_275870,BU03633305,63,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,10,Sched57_41,1,0,0,1,2,0,0
Agent_768433,BU03639000,70,male,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,0,0,10,Sched45_0,1,1,0,0,3,2,0
Agent_356452,BU03634201,43,male,Non-Western,1,0,0,no_current_edu,high,obese,1,3,1,0,1,0,7,Sched73_19,1,0,1,0,1,0,0
Agent_317901,BU03633706,5,male,Non-Western,0,1,0,no_current_edu,0,normal_weight,0,1,1,1,0,0,4,SchedChild_0,1,0,1,0,3,0,0
Agent_749812,BU03638807,52,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,9,Sched57_48,1,0,0,1,4,0,0
Agent_463395,BU03635501,29,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,9,Sched85_23,0,0,1,0,3,1,0
Agent_400787,BU03634706,62,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched49_45,0,0,0,1,1,0,0
Agent_384999,BU03634600,11,female,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,3,Sched18_119,0,0,0,1,2,0,0
Agent_751118,BU03638808,29,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched81_22,0,1,0,0,3,0,0
Agent_48567,BU03630606,24,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,3,Sched9_12,1,0,0,1,1,0,0
Agent_433848,BU03635200,51,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,0,6,Sched57_94,1,0,0,1,4,0,0
Agent_105554,BU03631402,44,female,Non-Western,1,0,0,no_current_edu,low,obese,1,1,0,0,0,1,3,Sched65_16,0,0,1,0,1,0,0
Agent_769510,BU03639002,24,male,Western,0,0,1,no_current_edu,high,obese,1,3,1,0,1,0,7,Sched13_6,1,1,0,0,4,2,0
Agent_832124,BU03639409,60,female,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,0,8,Sched49_94,0,0,0,1,3,0,0
Agent_226520,BU03632901,46,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,0,10,Sched53_23,0,0,0,1,3,1,0
Agent_538522,BU03636603,44,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,5,Sched65_0,0,0,0,1,2,0,0
Agent_210322,BU03632800,27,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,1,1,1,5,Sched89_24,1,0,0,1,2,0,0
Agent_507697,BU03636002,45,female,Dutch,0,0,0,no_current_edu,high,normal_weight,0,3,1,0,0,1,2,Sched51_4,0,0,0,1,3,0,0
Agent_293847,BU03633504,59,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,1,0,1,Sched59_22,1,0,0,1,3,0,0
Agent_488516,BU03635607,48,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,0,5,Sched53_2,0,0,1,0,4,2,0
Agent_9278,BU03630200,44,female,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,9,Sched65_0,0,1,0,0,3,0,0
Agent_767376,BU03639000,50,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,5,Sched49_36,0,0,1,0,1,0,0
Agent_507945,BU03636002,70,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,7,Sched41_4,1,0,0,1,3,0,0
Agent_239477,BU03633100,33,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,10,Sched81_6,0,0,1,0,1,0,0
Agent_243289,BU03633101,22,male,Non-Western,1,0,0,high,middle,moderate_overweight,1,2,0,1,0,1,1,Sched8_8,1,0,1,0,1,0,1
Agent_209145,BU03632800,37,male,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,1,0,1,Sched75_1,1,0,1,0,1,0,0
Agent_435422,BU03635201,5,female,Western,0,1,0,no_current_edu,0,normal_weight,1,1,0,1,0,1,9,SchedChild_1,0,1,0,0,4,0,0
Agent_431342,BU03635102,56,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,1,Sched57_118,1,0,1,0,1,0,0
Agent_278050,BU03633307,39,female,Western,0,0,0,no_current_edu,low,obese,1,1,0,1,0,1,6,Sched65_11,0,1,0,0,3,0,0
Agent_143168,BU03631901,77,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,2,Sched33_0,0,0,0,1,3,0,0
Agent_399921,BU03634705,88,female,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,0,0,9,Sched33_3,0,0,0,1,2,0,0
Agent_509533,BU03636100,27,female,Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,0,0,0,4,Sched83_2,0,1,0,0,1,0,0
Agent_235451,BU03633001,43,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,1,7,Sched77_33,1,0,0,1,3,2,0
Agent_370033,BU03634400,48,male,Dutch,0,0,1,no_current_edu,low,obese,1,1,1,0,1,0,4,Sched61_40,1,0,0,1,4,2,0
Agent_142542,BU03631901,55,male,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,1,0,0,0,1,Sched61_31,1,0,1,0,4,2,0
Agent_265651,BU03633302,27,male,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched89_15,1,0,1,0,2,0,0
Agent_141888,BU03631901,34,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,6,Sched81_44,0,0,1,0,3,0,0
Agent_202815,BU03632700,42,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,9,Sched77_81,1,1,0,0,2,1,0
Agent_273212,BU03633304,67,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,5,Sched37_174,0,0,0,1,4,2,0
Agent_596339,BU03637402,0,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,0,0,0,10,SchedBaby_1,1,0,0,1,2,0,0
Agent_152782,BU03632100,0,male,Dutch,0,1,0,no_current_edu,0,0,0,1,1,0,0,0,1,SchedBaby_0,1,0,0,1,2,0,0
Agent_66810,BU03630800,0,male,Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,1,SchedBaby_1,1,1,0,0,2,0,0
Agent_472397,BU03635507,68,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,9,Sched41_6,1,0,1,0,1,0,0
Agent_574102,BU03637000,35,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,7,Sched65_5,0,0,1,0,1,0,0
Agent_135019,BU03631801,22,female,Dutch,1,0,0,high,middle,normal_weight,1,2,0,0,0,1,10,Sched0_26,0,0,0,1,1,0,1
Agent_869021,BU03639702,28,female,Dutch,0,0,1,middle,low,moderate_overweight,1,1,1,0,0,0,5,Sched84_5,0,0,0,1,3,2,0
Agent_74205,BU03630900,23,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,1,Sched1_14,0,0,0,1,3,0,0
Agent_859589,BU03639605,52,female,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,8,Sched53_39,0,0,0,1,5,3,0
Agent_810805,BU03639308,51,female,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,0,1,1,7,Sched53_34,0,0,0,1,4,2,0
Agent_806891,BU03639306,39,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,4,Sched73_14,1,0,1,0,1,0,0
Agent_819346,BU03639402,63,male,Non-Western,0,0,1,no_current_edu,low,obese,0,1,1,1,0,1,4,Sched63_3,1,0,1,0,3,1,0
Agent_62008,BU03630704,44,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,0,10,Sched65_10,0,0,1,0,3,0,0
Agent_874885,BU03639800,27,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,1,Sched93_7,1,0,0,1,3,1,0
Agent_758297,BU03638901,32,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,0,1,0,0,0,0,2,Sched95_18,1,0,1,0,3,1,0
Agent_322838,BU03633802,25,male,Dutch,0,0,1,high,high,moderate_overweight,1,3,1,0,1,0,2,Sched92_2,1,0,0,1,3,1,1
Agent_590978,BU03637107,28,female,Western,0,0,0,no_current_edu,high,obese,1,3,1,0,0,1,5,Sched81_29,0,1,0,0,2,0,0
Agent_362958,BU03634300,32,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,5,Sched89_30,1,0,1,0,1,0,0
Agent_294633,BU03633505,5,female,Western,0,1,0,no_current_edu,0,normal_weight,0,1,0,0,0,1,1,SchedChild_0,0,1,0,0,4,0,0
Agent_581368,BU03637002,31,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,1,1,8,Sched89_16,1,0,1,0,1,0,0
Agent_674907,BU03638201,61,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,3,Sched53_10,0,0,1,0,3,1,0
Agent_738581,BU03638705,30,female,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,2,Sched83_2,0,0,0,1,1,0,0
Agent_400861,BU03634706,45,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,10,Sched53_7,0,0,0,1,3,1,0
Agent_724339,BU03638602,17,female,Dutch,0,1,0,middle,low,normal_weight,1,1,0,1,1,0,9,Sched16_5,0,0,0,1,2,0,0
Agent_833467,BU03639409,67,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,7,Sched33_4,0,0,0,1,1,0,0
Agent_714108,BU03638600,12,male,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched26_148,1,0,0,1,4,0,0
Agent_709462,BU03638501,46,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,1,0,1,Sched61_33,1,0,1,0,4,2,0
Agent_54344,BU03630610,0,female,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,1,10,SchedBaby_1,0,0,0,1,4,0,0
Agent_153542,BU03632100,22,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,6,Sched9_2,1,0,0,1,1,0,0
Agent_602984,BU03637502,48,female,Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,10,Sched49_145,0,1,0,0,1,0,0
Agent_520028,BU03636201,78,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,1,1,0,5,Sched41_5,1,0,0,1,4,0,0
Agent_462683,BU03635501,39,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,0,0,0,0,9,Sched69_69,0,0,1,0,3,1,0
Agent_463503,BU03635501,34,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched89_8,1,0,1,0,1,0,0
Agent_266219,BU03633302,32,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,9,Sched89_3,1,0,0,1,1,0,0
Agent_520862,BU03636300,36,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,7,Sched69_14,0,0,1,0,3,1,0
Agent_170963,BU03632401,66,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,0,2,0,1,1,0,2,Sched43_72,1,0,1,0,1,0,0
Agent_148059,BU03632001,4,female,Dutch,0,1,0,no_current_edu,0,moderate_overweight,0,1,0,1,0,0,2,SchedChild_1,0,0,0,1,4,0,0
