agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student
Agent_343879,BU03634100,11,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched26_95,1,0,0,1,2,0,0
Agent_299693,BU03633505,59,female,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,9,Sched53_10,0,0,0,1,2,1,0
Agent_616002,BU03637700,37,female,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,3,Sched65_14,0,0,0,1,1,0,0
Agent_258960,BU03633201,36,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,6,Sched69_7,0,0,0,1,4,2,0
Agent_103444,BU03631400,36,male,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,6,Sched73_7,1,0,1,0,2,0,0
Agent_713752,BU03638600,12,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,Sched18_113,0,0,1,0,3,0,0
Agent_685274,BU03638300,2,male,Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,1,SchedBaby_0,1,1,0,0,3,0,0
Agent_105003,BU03631401,66,female,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,4,Sched33_2,0,0,1,0,1,0,0
Agent_786196,BU03639203,20,male,Non-Western,0,0,0,middle,low,moderate_overweight,1,1,1,1,0,1,3,Sched8_13,1,0,1,0,4,0,0
Agent_342685,BU03634002,28,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,3,Sched93_1,1,0,0,1,3,1,0
Agent_374228,BU03634402,4,female,Dutch,0,1,0,no_current_edu,0,normal_weight,1,1,0,1,0,0,10,SchedChild_0,0,0,0,1,4,0,0
Agent_574681,BU03637000,26,male,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,0,3,1,0,1,0,3,Sched95_29,1,0,1,0,3,1,0
Agent_132988,BU03631800,33,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,9,Sched93_7,1,0,0,1,3,1,0
Agent_416501,BU03634901,58,male,Western,0,0,1,no_current_edu,high,obese,1,3,1,1,0,0,7,Sched61_36,1,1,0,0,3,1,0
Agent_394098,BU03634702,98,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,2,Sched33_2,0,0,0,1,1,0,0
Agent_730428,BU03638700,61,female,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,1,1,0,0,10,Sched49_32,0,0,1,0,3,0,0
Agent_292853,BU03633504,44,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,1,Sched73_9,1,0,1,0,1,0,0
Agent_394821,BU03634703,4,male,Western,0,1,0,no_current_edu,0,moderate_overweight,0,1,1,1,0,0,1,SchedChild_0,1,1,0,0,3,0,0
Agent_599800,BU03637500,52,male,Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,5,Sched57_69,1,1,0,0,1,0,0
Agent_413626,BU03634805,61,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,10,Sched49_69,0,1,0,0,4,0,0
Agent_629152,BU03637705,21,female,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,0,6,Sched0_11,0,0,1,0,1,0,0
Agent_268653,BU03633303,28,female,Dutch,1,0,0,low,high,moderate_overweight,1,3,0,0,0,0,9,Sched80_11,0,0,0,1,1,0,0
Agent_20964,BU03630400,42,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,6,Sched65_4,0,0,0,1,4,0,0
Agent_32819,BU03630501,27,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched93_15,1,1,0,0,3,1,0
Agent_32847,BU03630501,35,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched69_83,0,0,0,1,3,1,0
Agent_597073,BU03637402,36,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,7,Sched69_12,0,0,0,1,2,1,0
Agent_317697,BU03633705,77,female,Dutch,0,0,0,no_current_edu,high,obese,1,3,0,1,0,0,6,Sched33_0,0,0,0,1,4,0,0
Agent_143677,BU03631902,24,male,Dutch,1,0,0,high,high,normal_weight,1,3,1,0,0,1,10,Sched8_19,1,0,0,1,1,0,1
Agent_742944,BU03638804,57,female,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,5,Sched49_129,0,0,0,1,3,0,0
Agent_772518,BU03639002,93,female,Western,1,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,5,Sched33_3,0,1,0,0,1,0,0
Agent_170894,BU03632401,73,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,5,Sched41_5,1,0,0,1,1,0,0
Agent_256967,BU03633201,4,male,Non-Western,0,1,0,no_current_edu,0,moderate_overweight,0,1,0,1,0,1,1,SchedChild_0,1,0,1,0,4,0,0
Agent_36622,BU03630503,0,male,Western,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,1,SchedBaby_0,1,1,0,0,4,0,0
Agent_699810,BU03638402,11,female,Non-Western,0,1,0,low,0,obese,0,1,1,1,0,0,2,Sched18_32,0,0,1,0,3,0,0
Agent_205491,BU03632701,25,male,Dutch,1,0,0,high,high,normal_weight,1,3,1,1,1,0,7,Sched88_4,1,0,0,1,1,0,1
Agent_2358,BU03630002,27,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched89_13,1,0,0,1,4,0,0
Agent_716000,BU03638600,27,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,0,1,9,Sched93_9,1,0,1,0,3,1,0
Agent_398130,BU03634705,10,female,Dutch,0,1,0,low,0,moderate_overweight,0,1,0,1,0,1,1,Sched18_109,0,0,0,1,2,0,0
Agent_366237,BU03634301,21,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,0,0,1,Sched11_1,1,0,0,1,3,0,0
Agent_73323,BU03630803,50,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,8,Sched53_16,0,0,0,1,2,1,0
Agent_151583,BU03632002,41,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,1,6,Sched65_6,0,0,0,1,1,0,0
Agent_828524,BU03639407,62,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,1,6,Sched49_129,0,0,1,0,3,0,0
Agent_177939,BU03632404,30,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched81_30,0,0,0,1,2,0,0
Agent_215389,BU03632802,91,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,3,Sched33_3,0,0,0,1,1,0,0
Agent_27055,BU03630406,16,male,Dutch,0,1,0,middle,low,moderate_overweight,1,1,1,1,0,1,7,Sched24_86,1,0,0,1,3,0,0
Agent_619649,BU03637701,58,female,Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,0,1,3,Sched53_10,0,1,0,0,4,2,0
Agent_781682,BU03639101,66,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,4,Sched45_3,1,0,1,0,3,2,0
Agent_827983,BU03639407,36,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,6,Sched69_55,0,0,1,0,3,2,0
Agent_503826,BU03636001,4,female,Western,0,1,0,no_current_edu,0,normal_weight,1,1,0,1,1,0,3,SchedChild_0,0,1,0,0,4,0,0
Agent_648921,BU03637901,11,male,Dutch,0,1,0,low,0,normal_weight,1,1,1,1,0,0,1,Sched24_17,1,0,0,1,4,0,0
Agent_649893,BU03637901,33,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched89_29,1,0,0,1,2,0,0
Agent_814527,BU03639401,20,female,Non-Western,0,0,0,middle,low,normal_weight,1,1,0,1,0,1,6,Sched0_1,0,0,1,0,2,0,0
Agent_702041,BU03638402,41,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,5,Sched69_43,0,0,1,0,4,2,0
Agent_314303,BU03633705,24,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,1,9,Sched1_7,0,0,0,1,4,0,0
Agent_532468,BU03636502,69,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,6,Sched41_9,1,0,0,1,1,0,0
Agent_566887,BU03636910,75,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,7,Sched45_1,1,0,0,1,4,2,0
Agent_605450,BU03637600,3,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_1,0,0,0,1,4,0,0
Agent_562254,BU03636902,38,female,Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,1,0,1,8,Sched69_61,0,1,0,0,5,3,0
Agent_573662,BU03637000,21,female,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,5,Sched0_32,0,0,1,0,1,0,0
Agent_855855,BU03639603,60,male,Non-Western,1,0,0,no_current_edu,middle,obese,1,2,0,1,0,1,10,Sched57_154,1,0,1,0,1,0,0
Agent_38224,BU03630503,46,female,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,1,3,Sched53_23,0,1,0,0,6,4,0
Agent_145723,BU03632000,24,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,10,Sched9_4,1,0,0,1,1,0,0
Agent_617451,BU03637701,3,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,4,SchedBaby_1,1,0,1,0,3,0,0
Agent_787653,BU03639300,21,male,Non-Western,0,0,1,middle,low,obese,1,1,1,0,0,1,6,Sched12_0,1,0,1,0,3,2,0
Agent_465809,BU03635503,34,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,1,7,Sched85_13,0,0,0,1,3,1,0
Agent_31937,BU03630500,56,female,Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,0,0,10,Sched49_145,0,1,0,0,4,0,0
Agent_190924,BU03632503,23,female,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,9,Sched0_32,0,0,1,0,1,0,0
Agent_218506,BU03632803,45,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,10,Sched61_51,1,0,1,0,2,1,0
Agent_852780,BU03639602,27,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,7,Sched93_3,1,0,1,0,3,1,0
Agent_506907,BU03636002,33,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,6,Sched93_11,1,0,0,1,3,1,0
Agent_288617,BU03633501,49,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,0,1,5,Sched53_41,0,0,1,0,5,3,0
Agent_332220,BU03633902,48,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,1,10,Sched49_92,0,1,0,0,4,0,0
Agent_210781,BU03632800,47,female,Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,1,5,Sched49_52,0,1,0,0,2,0,0
Agent_756162,BU03638900,81,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,3,Sched37_175,0,0,1,0,4,2,0
Agent_550761,BU03636802,25,male,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,7,Sched89_11,1,0,1,0,2,0,0
Agent_379336,BU03634404,39,male,Dutch,1,0,0,no_current_edu,middle,underweight,1,2,0,0,0,1,9,Sched73_5,1,0,0,1,1,0,0
Agent_645287,BU03637803,27,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,8,Sched85_14,0,0,0,1,2,1,0
Agent_129552,BU03631700,31,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,9,Sched81_32,0,1,0,0,1,0,0
Agent_582627,BU03637002,57,male,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,0,0,6,Sched57_131,1,0,1,0,3,0,0
Agent_796047,BU03639302,24,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched9_1,1,1,0,0,1,0,0
Agent_421322,BU03634905,5,female,Dutch,0,1,0,no_current_edu,0,obese,0,1,1,1,0,0,1,SchedChild_1,0,0,0,1,4,0,0
Agent_316604,BU03633705,56,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,6,Sched57_93,1,0,1,0,1,0,0
Agent_685866,BU03638300,4,female,Dutch,0,1,0,no_current_edu,0,normal_weight,0,1,1,1,0,0,1,SchedChild_1,0,0,0,1,3,0,0
Agent_197138,BU03632601,1,female,Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_1,0,1,0,0,4,0,0
Agent_73245,BU03630803,49,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,0,0,0,10,Sched53_18,0,1,0,0,3,2,0
Agent_770902,BU03639002,29,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,9,Sched81_0,0,0,1,0,1,0,0
Agent_647854,BU03637803,72,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,7,Sched37_148,0,0,0,1,3,1,0
Agent_7348,BU03630105,24,male,Dutch,0,0,0,no_current_edu,high,underweight,1,3,0,1,0,1,5,Sched9_11,1,0,0,1,2,0,0
Agent_236398,BU03633001,27,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched85_23,0,1,0,0,3,2,0
Agent_36640,BU03630503,7,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,1,SchedChild_1,1,0,1,0,4,0,0
Agent_72905,BU03630803,42,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,1,9,Sched65_5,0,0,1,0,4,0,0
Agent_367142,BU03634301,43,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,5,Sched73_7,1,1,0,0,3,0,0
Agent_679781,BU03638203,21,female,Non-Western,0,0,0,high,middle,moderate_overweight,1,2,1,1,0,0,5,Sched0_4,0,0,1,0,2,0,1
Agent_620401,BU03637701,74,female,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,1,Sched33_3,0,0,0,1,3,0,0
Agent_831103,BU03639409,22,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,0,1,Sched3_0,0,0,1,0,1,0,0
Agent_431689,BU03635102,58,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,0,2,1,0,1,1,4,Sched63_0,1,0,1,0,3,1,0
Agent_324960,BU03633803,33,female,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,5,Sched81_47,0,0,1,0,1,0,0
Agent_189134,BU03632502,30,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,6,Sched89_24,1,0,0,1,1,0,0
Agent_30292,BU03630408,55,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,1,0,3,Sched49_45,0,0,0,1,2,0,0
Agent_649416,BU03637901,39,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,0,6,Sched69_80,0,0,1,0,3,1,0
Agent_683739,BU03638203,53,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,5,Sched53_1,0,1,0,0,3,2,0
Agent_97144,BU03631302,39,female,Dutch,1,0,0,no_current_edu,high,obese,1,3,0,1,0,0,7,Sched65_1,0,0,0,1,1,0,0
Agent_582923,BU03637002,76,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,1,1,Sched33_1,0,0,0,1,3,0,0
Agent_766006,BU03639000,44,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,0,3,1,1,0,1,3,Sched71_4,0,0,0,1,2,1,0
Agent_807812,BU03639306,59,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,0,2,Sched49_18,0,0,1,0,1,0,0
Agent_192804,BU03632503,59,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,3,Sched53_16,0,1,0,0,4,2,0
Agent_320273,BU03633802,8,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,SchedChild_0,0,0,1,0,4,0,0
Agent_838940,BU03639413,17,female,Non-Western,0,1,0,middle,low,moderate_overweight,0,1,0,1,0,1,1,Sched18_35,0,0,1,0,4,0,0
Agent_486167,BU03635607,24,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched9_13,1,0,1,0,1,0,0
Agent_136643,BU03631801,28,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,9,Sched81_41,0,0,0,1,1,0,0
Agent_18583,BU03630303,45,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched53_8,0,0,0,1,4,2,0
Agent_552559,BU03636802,52,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,3,Sched57_131,1,0,0,1,1,0,0
Agent_787561,BU03639300,15,female,Dutch,0,1,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,5,Sched17_132,0,0,0,1,2,0,0
Agent_251575,BU03633200,8,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,0,1,SchedChild_1,0,0,1,0,4,0,0
Agent_26726,BU03630405,77,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,1,Sched33_2,0,1,0,0,1,0,0
Agent_43026,BU03630602,23,male,Dutch,0,0,0,high,high,moderate_overweight,1,3,1,0,1,0,1,Sched8_0,1,0,0,1,4,0,1
Agent_476024,BU03635601,3,male,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_0,1,0,0,1,2,0,0
Agent_819315,BU03639402,55,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,1,Sched61_9,1,0,1,0,2,1,0
Agent_629585,BU03637705,33,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,0,0,1,9,Sched93_1,1,0,1,0,4,3,0
Agent_324613,BU03633803,24,male,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,0,0,0,1,Sched13_1,1,0,0,1,3,2,0
Agent_432819,BU03635200,33,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,8,Sched93_10,1,0,0,1,3,1,0
Agent_232800,BU03633000,67,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,1,2,Sched33_3,0,0,0,1,2,0,0
Agent_555036,BU03636803,2,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,1,SchedBaby_0,1,0,1,0,3,0,0
Agent_483390,BU03635602,66,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,5,Sched41_1,1,0,0,1,1,0,0
Agent_312456,BU03633704,37,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched69_54,0,0,0,1,4,2,0
Agent_421825,BU03634905,32,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,1,4,Sched89_29,1,0,0,1,1,0,0
Agent_811472,BU03639309,54,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,7,Sched61_19,1,0,1,0,3,2,0
Agent_664464,BU03638103,46,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,1,Sched57_92,1,0,0,1,1,0,0
Agent_571611,BU03636912,49,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,0,2,1,1,1,0,4,Sched63_4,1,0,0,1,3,1,0
Agent_104854,BU03631401,57,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,0,0,6,Sched57_88,1,0,0,1,2,0,0
Agent_732387,BU03638702,25,male,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,3,Sched89_3,1,0,1,0,3,0,0
Agent_281883,BU03633405,15,male,Dutch,0,1,0,middle,low,normal_weight,1,1,1,1,0,0,4,Sched24_113,1,0,0,1,2,0,0
Agent_586687,BU03637004,3,female,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,9,SchedBaby_0,0,0,1,0,2,0,0
Agent_322244,BU03633802,40,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,0,8,Sched73_13,1,1,0,0,1,0,0
Agent_731276,BU03638701,39,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,8,Sched77_71,1,0,1,0,2,1,0
Agent_27814,BU03630406,56,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,0,0,0,9,Sched57_111,1,0,0,1,4,0,0
Agent_389959,BU03634602,57,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,10,Sched57_66,1,0,0,1,3,0,0
Agent_294485,BU03633504,89,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,1,0,0,2,Sched45_1,1,0,1,0,3,1,0
Agent_548757,BU03636801,12,male,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,Sched26_106,1,0,0,1,4,0,0
Agent_298758,BU03633505,49,female,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,1,1,0,9,Sched49_138,0,0,0,1,3,0,0
Agent_53986,BU03630609,48,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,10,Sched61_51,1,1,0,0,5,3,0
Agent_440466,BU03635202,32,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,9,Sched81_25,0,0,0,1,1,0,0
Agent_53075,BU03630607,45,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,6,Sched61_25,1,1,0,0,3,2,0
Agent_265789,BU03633302,29,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched89_38,1,1,0,0,1,0,0
